COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
31422170,261200249,,,11539,11575,261200249,ARAD,,,422,"""GRADINITA """"SAMARITEANUL"""" NR 11 SIMBATENI""",GRADINITA SAMARITEANUL NR 11 SIMBATENI,SÂMBĂTENI,Principala,
,262103435,261100391,,11352,11370,262103435,ARAD,,,,GRADINITA PN VARIASU MARE,GRADINITA PN VARIASU MARE,VARIAŞU MARE,,
,262102149,261104499,,9262,9271,262102149,ARAD,,,,GRADINITA PP NR 3 ARAD,GRADINITA PP NR 3 ARAD,ARAD,,
,262103896,261100884,,10195,10211,262103896,ARAD,,,,GRADINITA PN MINERAU,GRADINITA PN MINERAU,MÂNERĂU,PRINCIPALA NR 1,
,262102208,261101356,,12920,9315,262102208,ARAD,,,,GRADINITA PP FRUMUSENI,GRADINITA PP FRUMUSENI,FRUMUŞENI,,
,262103236,261101288,,12572,12607,262103236,ARAD,,,,GRADINITA PN JULITA,GRADINITA PN JULITA,JULIŢA,,
3519720,261101157,,845589,9262,9271,261101157,ARAD,,,2,COLEGIUL ECONOMIC ARAD,COLEGIUL ECONOMIC ARAD,ARAD,Enescu George,
,262103159,261104463,322214,12037,12046,262103159,ARAD,,,,GRADINITA PN SEMLAC,GRADINITA PN SEMLAC,SEMLAC,,
29047664,261100572,,317415,9262,9271,261100572,ARAD,,,60A,"""GRADINITA PP """"FURNICUTA"""" ARAD""",GRADINITA PP FURNICUTA ARAD,ARAD,Constantin Brancusi,
,262104314,261100138,,12457,12493,262104314,ARAD,,,,SCOALA PRIMARA NADAS,SCOALA PRIMARA NADAS,NADĂŞ,,
,262101799,261100667,,11584,11593,262101799,ARAD,,,,GRADINITA PN NR 4 PECICA,GRADINITA PN NR 4 PECICA,PECICA,,
29175116,261204407,,3060506,10293,10300,261204407,ARAD,,,66 A,"""GRADINITA """"SAMARITEANUL"""" NR 23 BUTENI""",GRADINITA SAMARITEANUL NR 23 BUTENI,BUTENI,,
111,261204606,,23449465,11398,11405,261204606,ARAD,,,,"""SCOALA PRIMARA """"SPERANTA"""" MACEA""",SCOALA PRIMARA SPERANTA MACEA,MACEA,,
,262103937,261100884,319267,10195,10211,262103937,ARAD,,,,SCOALA PRIMARA MINERAU,SCOALA PRIMARA MINERAU,MÂNERĂU,PRINCIPALA NR 1,
,262101944,261100658,,9333,9342,262101944,ARAD,,,,GRADINITA PN LIVADA-ARAD,GRADINITA PN LIVADA ARAD,LIVADA,,
,262102393,261100907,,9690,9725,262102393,ARAD,,,,GRADINITA PN PRUNISOR,GRADINITA PN PRUNISOR,PRUNIŞOR,,
28301461,261100961,,317673,9262,9271,261100961,ARAD,,,108-114,"""SCOALA GIMNAZIALA """"IOSIF MOLDOVAN"""" ARAD""",SCOALA GIMNAZIALA IOSIF MOLDOVAN ARAD,ARAD,Oituz,
,262102416,261100943,,11584,11619,262102416,ARAD,,,,GRADINITA PN SEDERHAT,GRADINITA PN SEDERHAT,SEDERHAT,,
,252104051,271104414,969103,11584,11593,252104051,ARAD,,,,CLUBUL COPIILOR PECICA,CLUBUL COPIILOR PECICA,PECICA,,
29056948,261101216,,318225,11236,11245,261101216,ARAD,,,,SCOALA GIMNAZIALA HASMAS,SCOALA GIMNAZIALA HASMAS,HĂŞMAŞ,NR. 215,
29022880,261100744,,2057411,9262,9271,261100744,ARAD,,,7,LICEUL TEOLOGIC PENTICOSTAL ARAD,LICEUL TEOLOGIC PENTICOSTAL ARAD,ARAD,PETRU RAREŞ,
,262103453,261100798,,10532,10587,262103453,ARAD,,,,SCOALA PRIMARA MARAUS,SCOALA PRIMARA MARAUS,MĂRĂUŞ,,
,262101926,261101297,318263,11398,11414,262101926,ARAD,,,5,SCOALA GIMNAZIALA SANMARTIN,SCOALA GIMNAZIALA SANMARTIN,SÂNMARTIN,,
,262104106,261100052,,9930,9949,262104106,ARAD,,,,GRADINITA PN BELIU,GRADINITA PN BELIU,BELIU,,
,262103218,261101288,,12572,12581,262103218,ARAD,,,,GRADINITA PN VARADIA DE MURES,GRADINITA PN VARADIA DE MURES,VĂRĂDIA DE MUREŞ,,
,262103132,261102574,,9262,9271,262103132,ARAD,,,,GRADINITA PP NR 8 ARAD,GRADINITA PP NR 8 ARAD,ARAD,,
3520024,261101175,,317661,9262,9271,261101175,ARAD,,,27,"""SCOALA GIMNAZIALA """"STEFAN CICIO-POP"""" ARAD""",SCOALA GIMNAZIALA STEFAN CICIO POP ARAD,ARAD,Ciocirliei,
,262103688,261100563,,10453,10480,262103688,ARAD,,,,GRADINITA PN CHELMAC,GRADINITA PN CHELMAC,CHELMAC,,
,262102624,261100319,,11174,11183,262102624,ARAD,,,,GRADINITA PN HALMAGEL,GRADINITA PN HALMAGEL,HĂLMĂGEL,,
3520121,261100423,,318811,12091,12108,261100423,ARAD,,,,SCOALA GIMNAZIALA SANTANA,SCOALA GIMNAZIALA SANTANA,SÂNTANA,01.dec,
,262103919,261101103,318287,11423,11450,262103919,ARAD,,,,SCOALA GIMNAZIALA VINATORI,SCOALA GIMNAZIALA VINATORI,VÂNĂTORI,,
,262101962,261100301,,11940,11968,262101962,ARAD,,,,GRADINITA PN MUNAR,GRADINITA PN MUNAR,MUNAR,,
,262101469,261104522,,10239,10284,262101469,ARAD,,,25,SCOALA PRIMARA SECAS,SCOALA PRIMARA SECAS,SECAŞ,,
3518954,261100907,,317178,9690,9707,261100907,ARAD,,,,LICEUL TEORETIC SEBIS,LICEUL TEORETIC SEBIS,SEBIŞ,,
,262102434,261104472,,11058,11067,262102434,ARAD,,,,GRADINITA PN HALMAGIU,GRADINITA PN HALMAGIU,HĂLMAGIU,,
3519313,261101234,,318378,11735,11744,261101234,ARAD,,,,SCOALA GIMNAZIALA PILU,SCOALA GIMNAZIALA PILU,PILU,,
29047702,261100016,,318354,11637,11655,261100016,ARAD,,,433,SCOALA GIMNAZIALA PEREGU MIC,SCOALA GIMNAZIALA PEREGU MIC,PEREGU MIC,Principala,
29047370,261104481,,318299,11478,11487,261104481,ARAD,,,,"""SCOALA GIMNAZIALA """"GHEORGHE GROZA"""" MONEASA""",SCOALA GIMNAZIALA GHEORGHE GROZA MONEASA,MONEASA,,
,262104291,261100138,,12457,12493,262104291,ARAD,,,,GRADINITA PN NADAS,GRADINITA PN NADAS,NADĂŞ,,
,262104124,261100762,,10765,10783,262104124,ARAD,,,,GRADINITA PN BRUZNIC,GRADINITA PN BRUZNIC,BRUZNIC,,
,262102185,261100988,,10916,10934,262102185,ARAD,,,,GRADINITA PN SICLAU,GRADINITA PN SICLAU,ŞICLĂU,,
,262103272,261104504,,10872,10907,262103272,ARAD,,,,GRADINITA PN MINIS,GRADINITA PN MINIS,MINIŞ,,
,262103114,261104377,,10943,10998,262103114,ARAD,,,,GRADINITA PN HONTISOR,GRADINITA PN HONTISOR,HONŢIŞOR,,
,262104721,261100477,,9397,9422,262104721,ARAD,,,,GRADINITA PN HORIA,GRADINITA PN HORIA,HORIA,,
,262102606,261100319,319877,11174,11192,262102606,ARAD,,,14B,SCOALA PRIMARA LUNCSOARA DE JOS,SCOALA PRIMARA LUNCSOARA DE JOS,LUNCŞOARA,,
,262101641,261100875,,9743,9761,262101641,ARAD,,,,GRADINITA PN CIL,GRADINITA PN CIL,CIL,,
,262102045,261100789,,9262,9271,262102045,ARAD,,,,GRADINITA PN NR 15 ARAD,GRADINITA PN NR 15 ARAD,ARAD,,
28314682,261100925,,317702,9262,9271,261100925,ARAD,,,27A,"""SCOALA GIMNAZIALA """"ADAM NICOLAE"""" ARAD""",SCOALA GIMNAZIALA ADAM NICOLAE ARAD,ARAD,Steagului,
3518938,261101035,,317635,9654,9663,261101035,ARAD,,,,LICEUL TEORETIC PANCOTA,LICEUL TEORETIC PANCOTA,PÂNCOTA,,
29051819,261101252,,318457,12055,12082,261101252,ARAD,,,261-263,SCOALA GIMNAZIALA TIPAR,SCOALA GIMNAZIALA TIPAR,ŢIPAR,Principala,
,262101433,261100708,318603,12368,12386,262101433,ARAD,,,,SCOALA GIMNAZIALA GALSA,SCOALA GIMNAZIALA GALSA,GALŞA,,
,262103498,261100798,,10532,10541,262103498,ARAD,,,,GRADINITA PN CRAIVA,GRADINITA PN CRAIVA,CRAIVA,,
,262104142,261100762,,10765,10818,262104142,ARAD,,,,GRADINITA PN ZABALT,GRADINITA PN ZABALT,ZĂBALŢ,,
,262103254,261101288,320606,12572,12607,262103254,ARAD,,,53,SCOALA PRIMARA JULITA,SCOALA PRIMARA JULITA,JULIŢA,,
