COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3762103524,3761107478,,163618,163654,3762103524,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT GHERMĂNEȘTI""",GRADINITA CU PROGRAM NORMAL SAT GHERMANESTI,GHERMĂNEŞTI,
,3762107347,3761104837,,161856,161865,3762107347,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," ORAȘ NEGREȘTI""",GRADINITA CU PROGRAM NORMAL NR 2 ORAS NEGRESTI,NEGREŞTI,
28491749,3761104715,,732512,167311,166618,3761104715,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," SAT SĂLCENI""",SCOALA GIMNAZIALA NR 1 SAT SALCENI,SĂLCENI,
22751319,3761104579,,370730849,164687,164696,3761104579,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"ȘTEFAN CIOBOTĂRAȘU"""""," SAT LIPOVĂȚ""",SCOALA GIMNAZIALA STEFAN CIOBOTARASU SAT LIPOVAT,LIPOVĂŢ,
,3762105404,3761105078,,167286,166725,3762105404,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT DODEȘTI""",GRADINITA CU PROGRAM NORMAL SAT DODESTI,DODEŞTI,
,3762101897,3761104204,,162381,162425,3762101897,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT PĂLTINIȘ""",SCOALA PRIMARA SAT PALTINIS,PĂLTINIŞ,
,3762103768,3761104439,,163057,163119,3762103768,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT MOVILENI""",SCOALA PRIMARA SAT MOVILENI,MOVILENI,
,3762103189,3761104733,,163967,164035,3762103189,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT LUNCA""",SCOALA PRIMARA SAT LUNCA,LUNCA,
,3762103352,3761104403,,163486,163547,3762103352,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT DOAGELE""",GRADINITA CU PROGRAM NORMAL SAT DOAGELE,DOAGELE,
,3762106717,3761107501,,165470,165489,3762106717,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT PUIEȘTI""",GRADINITA CU PROGRAM NORMAL SAT PUIESTI,PUIEŞTI,
,3762102889,3761104602,,164393,164400,3762102889,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," SAT IVĂNEȘTI""",GRADINITA CU PROGRAM NORMAL NR 2 SAT IVANESTI,IVĂNEŞTI,
19179374,3761104389,,733401,161829,161838,3761104389,VASLUI,,,,"""ŞCOALA GIMNAZIALĂ """"ION CREANGĂ"""""," MUN. HUŞI""",SCOALA GIMNAZIALA ION CREANGA MUN HUSI,HUŞI,
4446538,3761104674,,728145,161794,161801,3761104674,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 9"," MUN. BÂRLAD""",GRADINITA CU PROGRAM PRELUNGIT NR 9 MUN BARLAD,BÂRLAD,
,3762102238,3761104335,,164981,165023,3762102238,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT SĂRĂȚENI""",GRADINITA CU PROGRAM NORMAL SAT SARATENI,SĂRĂŢENI,
,3762100851,3761104181,,165899,165942,3762100851,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT ȘERBOTEȘTI""",GRADINITA CU PROGRAM NORMAL SAT SERBOTESTI,ŞERBOTEŞTI,
,3762107297,3761100177,,163253,163271,3762107297,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT BEREASA""",SCOALA PRIMARA SAT BEREASA,BEREASA,
,3762101395,3761107564,,165185,165194,3762101395,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT PĂDURENI""",GRADINITA CU PROGRAM NORMAL SAT PADURENI,PĂDURENI,
,3762105892,3761100091,,161945,161954,3762105892,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 6"," MUN. VASLUI""",GRADINITA CU PROGRAM PRELUNGIT NR 6 MUN VASLUI,VASLUI,DIMITRIE BOLINTINEANU NR. 1
