COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3662100242,3661100753,,160911,160975,3662100242,TULCEA,,,4,ȘCOALA PRIMARĂ SARINASUF,SCOALA PRIMARA SARINASUF,SARINASUF,Viitorului,
13625958,3661101546,,1326839,159614,159623,3661101546,TULCEA,,,5A,ȘCOALA GIMNAZIALĂ NR.12 TULCEA,SCOALA GIMNAZIALA NR 12 TULCEA,TULCEA,1848,
28665691,3661100717,,718932,160225,160234,3661100717,TULCEA,,,168,ŞCOALA GIMNAZIALĂ CIUCUROVA,SCOALA GIMNAZIALA CIUCUROVA,CIUCUROVA,Principală,
,3642100286,3641100327,,159614,159623,3642100286,TULCEA,,,,CJAPP,CJAPP,TULCEA,,
,3662101302,3661100373,,161348,161375,3662101302,TULCEA,,,4,ȘCOALA PRIMARĂ VASILE ALECSANDRI,SCOALA PRIMARA VASILE ALECSANDRI,VASILE ALECSANDRI,Principală,
28643693,3661100545,,719285,161543,160715,3661100545,TULCEA,,,10,ȘCOALA GIMNAZIALĂ VĂCĂRENI,SCOALA GIMNAZIALA VACARENI,VĂCĂRENI,Științei,
,3662101112,3661101469,,159963,160029,3662101112,TULCEA,,,25,ȘCOALA PRIMARĂ RĂZBOIENI,SCOALA PRIMARA RAZBOIENI,RĂZBOIENI,Principală,
,3662100183,3661101424,,161179,161197,3662100183,TULCEA,,,186A,ȘCOALA PRIMARĂ ENISALA,SCOALA PRIMARA ENISALA,ENISALA,Principală,
,3662100224,3661100753,,160911,160948,3662100224,TULCEA,,,44,ȘCOALA PRIMARĂ DUNĂVĂȚU DE JOS,SCOALA PRIMARA DUNAVATU DE JOS,DUNAVĂŢU DE JOS,Dunăreni,
28707606,3661100486,,7189940,160305,160314,3661100486,TULCEA,,,21,ŞCOALA GIMNAZIALĂ DĂENI,SCOALA GIMNAZIALA DAENI,DĂENI,Principală,
