COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29451645,1361105501,,130954445,60419,60428,1361105501,CONSTANŢA,,,56,GRĂDINIŢA CU PROGRAM PRELUNGIT ’PERLUŢELE MĂRII’ CONSTANŢA,GRADINITA CU PROGRAM PRELUNGIT PERLUTELE MARII CONSTANTA,CONSTANŢA,MIHAI VITEAZU,
28038196,1361104907,,130453386,62440,62459,1361104907,CONSTANŢA,,,20,LICEUL TEHNOLOGIC ’I.C.BRĂTIANU’ NICOLAE BĂLCESCU,LICEUL TEHNOLOGIC I C BRATIANU NICOLAE BALCESCU,NICOLAE BĂLCESCU,CAROL I,
28018113,1361100482,,130451558,60419,60428,1361100482,CONSTANŢA,,,26,ŞCOALA GIMNAZIALĂ NR. 10 ’MIHAIL KOICIU’ CONSTANŢA,SCOALA GIMNAZIALA NR 10 MIHAIL KOICIU CONSTANTA,CONSTANŢA,IZVOR,
,1362104839,1361105442,,60419,60428,1362104839,CONSTANŢA,,,58,GRĂDINIŢA CU PROGRAM NORMAL NR.59 CONSTANŢA BILINGVĂ ROMÂNĂ-ITALIANĂ,GRADINITA CU PROGRAM NORMAL NR 59 CONSTANTA BILINGVA ROMANA ITALIANA,CONSTANŢA,Flămânda,
29348306,1361100957,,131105015,60482,60491,1361100957,CONSTANŢA,,,6,GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 7 MANGALIA,GRADINITA CU PROGRAM PRELUNGIT NR 7 MANGALIA,MANGALIA,NEGRU VODA,
,1362104364,1361101438,,61283,61309,1362104364,CONSTANŢA,,,16,GRĂDINIŢA CU PROGRAM NORMAL CIOCÂRLIA DE SUS,GRADINITA CU PROGRAM NORMAL CIOCARLIA DE SUS,CIOCÂRLIA DE SUS,VENUS,
,1362103865,1361100107,,61737,61773,1362103865,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 3 LESPEZI,SCOALA PRIMARA NR 3 LESPEZI,LESPEZI,,
,1362104536,1361105121,,62057,62066,1362104536,CONSTANŢA,,,66,GRĂDINIŢA CU PROGRAM NORMAL LIPNIŢA,GRADINITA CU PROGRAM NORMAL LIPNITA,LIPNIŢA,MORII,
,1362103693,1361105103,,60847,60856,1362103693,CONSTANŢA,,,16,GRĂDINIŢA CU PROGRAM NORMAL NR. 1 MEDGIDIA BILINGVĂ(ROM-TURCĂ),GRADINITA CU PROGRAM NORMAL NR 1 MEDGIDIA BILINGVA(ROM TURCA),MEDGIDIA,MĂRGĂRITARULUI,
,1362102249,1361101135,,61318,61363,1362102249,CONSTANŢA,,,239,GRĂDINIŢA CU PROGRAM NORMAL VIIŞOARA,GRADINITA CU PROGRAM NORMAL VIISOARA,VIIŞOARA,CRÂNGULUI,
,1362103268,1361101524,,63334,61407,1362103268,CONSTANŢA,,,54,GRĂDINIŢA CU PROGRAM NORMAL FÂNTÂNELE,GRADINITA CU PROGRAM NORMAL FANTANELE,FÂNTÂNELE,BASARABIA,
,1362104893,1361100898,,63189,62967,1362104893,CONSTANŢA,,,18,GRĂDINIŢA CU PROGRAM NORMAL TORTOMAN,GRADINITA CU PROGRAM NORMAL TORTOMAN,TORTOMAN,01.dec,
,1362104477,1361101777,,60419,60428,1362104477,CONSTANŢA,,,18,GRĂDINIŢA CU PROGRAM NORMAL ’ABRACADABRA’ CONSTANŢA,GRADINITA CU PROGRAM NORMAL ABRACADABRA CONSTANTA,CONSTANŢA,Meşterul Manole,
,1362103657,1361101587,,60598,60605,1362103657,CONSTANŢA,,,40,GRĂDINIŢA CU PROGRAM NORMAL 23 AUGUST,GRADINITA CU PROGRAM NORMAL 23 AUGUST,23.aug,GEORGE CĂLINESCU,
29129705,1361105193,,131388849,60482,60491,1361105193,CONSTANŢA,,,27,ŞCOALA GIMNAZIALĂ ’GALA GALACTION’ MANGALIA,SCOALA GIMNAZIALA GALA GALACTION MANGALIA,MANGALIA,CONSTANŢEI,
30286428,1361205571,,134178257,60419,60428,1361205571,CONSTANŢA,,,32,GRĂDINIŢA CU PROGRAM PRELUNGIT 'LITTLE KIDS' CONSTANŢA,GRADINITA CU PROGRAM PRELUNGIT LITTLE KIDS CONSTANTA,CONSTANŢA,Străjerului,
,1362100306,1361101307,,61452,61461,1362100306,CONSTANŢA,,,20,GRĂDINIŢA CU PROGRAM NORMAL COMANA,GRADINITA CU PROGRAM NORMAL COMANA,COMANA,PRIMĂVERII,
,1362104554,1361105121,,62057,62075,1362104554,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL CANLIA,GRADINITA CU PROGRAM NORMAL CANLIA,CANLIA,,
,1362102222,1361101135,,61318,61363,1362102222,CONSTANŢA,,,239,"""ŞCOALA GIMNAZIALĂ NR. 1 """"PERICLE MARTINESCU"""" VIIŞOARA""",SCOALA GIMNAZIALA NR 1 PERICLE MARTINESCU VIISOARA,VIIŞOARA,CRÂNGULUI,
,1362102796,1361101949,,60570,60589,1362102796,CONSTANŢA,,,0,GRĂDINIŢA CU PROGRAM NORMAL LAZU,GRADINITA CU PROGRAM NORMAL LAZU,LAZU,SIMION BARNUTIU,
,1362104301,1361101646,,61005,61050,1362104301,CONSTANŢA,,,4,ŞCOALA PRIMARĂ NR. 2 VLAHII,SCOALA PRIMARA NR 2 VLAHII,VLAHII,BISERICII,
,1362103205,1361101881,,61256,61265,1362103205,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL CIOBANU,GRADINITA CU PROGRAM NORMAL CIOBANU,CIOBANU,,
,1362102077,1361100681,,61069,61096,1362102077,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 2 NEGURENI,SCOALA PRIMARA NR 2 NEGURENI,NEGURENI,,
,1362103399,1361100776,,62609,62618,1362103399,CONSTANŢA,,,219,GRĂDINIŢA CU PROGRAM NORMAL PANTELIMON,GRADINITA CU PROGRAM NORMAL PANTELIMON,PANTELIMON,PRINCIPALĂ,
4272695,1361200498,,134085577,60419,60428,1361200498,CONSTANŢA,,,101,ŞCOALA GIMNAZIALĂ ’SPECTRUM’ CONSTANŢA,SCOALA GIMNAZIALA SPECTRUM CONSTANTA,CONSTANŢA,AL.LAPUSNEANU,
,1362104545,1361105121,,62057,62093,1362104545,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL COSLUGEA,GRADINITA CU PROGRAM NORMAL COSLUGEA,COSLUGEA,,
24873363,1361100523,,130451792,60482,60491,1361100523,CONSTANŢA,,,22,ŞCOALA GIMNAZIALĂ ’SFÂNTUL ANDREI’ MANGALIA,SCOALA GIMNAZIALA SFANTUL ANDREI MANGALIA,MANGALIA,T.S.SĂVEANU,
,1362103675,1361101578,,63326,63027,1362103675,CONSTANŢA,,,32,GRĂDINIŢA CU PROGRAM NORMAL GRĂDINA,GRADINITA CU PROGRAM NORMAL GRADINA,GRĂDINA,VICTORIEI,
,1362100324,1361101569,,61951,62002,1362100324,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL RARIŞTEA,GRADINITA CU PROGRAM NORMAL RARISTEA,RARIŞTEA,,
,1362103078,1361105207,,61871,61924,1362103078,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 2 MOVILA VERDE,SCOALA PRIMARA NR 2 MOVILA VERDE,MOVILA VERDE,,
4301154,1361105279,,131172719,60482,60491,1361105279,CONSTANŢA,,,42,LICEUL TEORETIC ’CALLATIS’ MANGALIA,LICEUL TEORETIC CALLATIS MANGALIA,MANGALIA,ROZELOR,
4300779,1361100731,,130803191,61121,61130,1361100731,CONSTANŢA,,,1BIS,COLEGIUL ’DOBROGEA’ CASTELU,COLEGIUL DOBROGEA CASTELU,CASTELU,LICEULUI,
,1362102801,1361101827,,62878,62887,1362102801,CONSTANŢA,,,24,GRĂDINIŢA CU PROGRAM NORMAL SĂCELE,GRADINITA CU PROGRAM NORMAL SACELE,SĂCELE,CETATEA HISTRIEI,
29272658,1361105017,,130968769,60847,60856,1361105017,CONSTANŢA,,,48,GRĂDINIŢA CU PROGRAM PRELUNGIT ’ION CREANGĂ’ MEDGIDIA,GRADINITA CU PROGRAM PRELUNGIT ION CREANGA MEDGIDIA,MEDGIDIA,RAHOVEI,
29517510,1361100197,,130452021,60687,60696,1361100197,CONSTANŢA,,,39,ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU,SCOALA GIMNAZIALA NR 2 OVIDIU,OVIDIU,PRIMĂRIEI,
