COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1862103966,1861104619,,81861,81889,1862103966,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL BOBU"," SCOARTA""",GRADINITA CU PROGRAM NORMAL BOBU SCOARTA,BOBU,
,1862102594,1861106051,,78668,78702,1862102594,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL STROIESTI"," ARCANI""",GRADINITA CU PROGRAM NORMAL STROIESTI ARCANI,STROIEŞTI,
,1862101824,1861105597,,82243,82252,1862101824,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 STEJARI,GRADINITA CU PROGRAM NORMAL NR 1 STEJARI,STEJARI,,
,1862100999,1861106214,,81264,81371,1862100999,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL VALENI"," PLOPSORU""",GRADINITA CU PROGRAM NORMAL VALENI PLOPSORU,VĂLENI,
,1862101001,1861106214,,81264,81353,1862101001,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL PISCURI"," PLOPSORU""",GRADINITA CU PROGRAM NORMAL PISCURI PLOPSORU,PISCURI,
29466360,1861106286,,507084,78454,78463,1861106286,GORJ,,,686,SCOALA GIMNAZIALA NR.1 TICLENI,SCOALA GIMNAZIALA NR 1 TICLENI,ŢICLENI,STR. PETROLIȘTILOR,
,1862102617,1861106051,,78668,78686,1862102617,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL CIMPOFENI"," ARCANI""",GRADINITA CU PROGRAM NORMAL CIMPOFENI ARCANI,CÂMPOFENI,
,1862105023,1861105986,,78016,78052,1862105023,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL NR.1 IASI-GORJ"," DRAGUTESTI""",GRADINITA CU PROGRAM NORMAL NR 1 IASI GORJ DRAGUTESTI,IAŞI-GORJ,
,1862102038,1861105674,,80711,80748,1862102038,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL NEGRENI"," LICURICI""",GRADINITA CU PROGRAM NORMAL NEGRENI LICURICI,NEGRENI,
,1862100176,1861105828,,78711,78720,1862100176,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 BAIA DE FIER,GRADINITA CU PROGRAM NORMAL NR 1 BAIA DE FIER,BAIA DE FIER,,
,1862104881,1861105778,,80249,80267,1862104881,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL COROBAI"," DRAGOTESTI""",GRADINITA CU PROGRAM NORMAL COROBAI DRAGOTESTI,COROBĂI,
