COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
23036534,1541100781,,3013163,65342,65351,1541100781,DÂMBOVIŢA,,,127,CENTRUL JUDEȚEAN DE RESURSE ȘI DE ASISTENȚĂ EDUCAȚIONALĂ DÂMBOVIȚA,CENTRUL JUDETEAN DE RESURSE SI DE ASISTENTA EDUCATIONALA DAMBOVITA,TÂRGOVIŞTE,Domnească,
29144721,1561105846,,468630,67167,67210,1561105846,DÂMBOVIŢA,,,1,ȘCOALA GIMNAZIALĂ PĂTROAIA VALE CRÂNGURILE,SCOALA GIMNAZIALA PATROAIA VALE CRANGURILE,PĂTROAIA VALE,PRINCIPALĂ,
4496170,1561101625,,803567,66081,66090,1561101625,DÂMBOVIŢA,,,59,LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU,LICEUL TEHNOLOGIC GOGA IONESCU TITU,TITU,GĂRII,
,1562105181,1561101385,,67470,67498,1562105181,DÂMBOVIŢA,,,2,GRĂDINIȚA CU PROGRAM NORMAL BECHENEȘTI FINTA,GRADINITA CU PROGRAM NORMAL BECHENESTI FINTA,BECHINEŞTI,EROILOR,
,1562104587,1561105778,,66768,66786,1562104587,DÂMBOVIŢA,,,235A,GRĂDINIȚA CU PROGRAM NORMAL BĂLTENI CONȚEȘTI,GRADINITA CU PROGRAM NORMAL BALTENI CONTESTI,BĂLTENI,EROILOR,
,1562102513,1561100036,,101341,101369,1562102513,DÂMBOVIŢA,,,686,GRĂDINIȚA CU PROGRAM NORMAL NR.3 CĂMĂRAȘU BREZOAIA,GRADINITA CU PROGRAM NORMAL NR 3 CAMARASU BREZOAIA,BREZOAIA,PRINCIPALĂ,
29149915,1561100859,,470413,69394,69401,1561100859,DÂMBOVIŢA,,,385,ȘCOALA GIMNAZIALĂ VIȘINEȘTI,SCOALA GIMNAZIALA VISINESTI,VIŞINEŞTI,MALURI,
,1562100538,1561101331,,68529,68547,1562100538,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL BROȘTENI PRODULEȘTI,GRADINITA CU PROGRAM NORMAL BROSTENI PRODULESTI,BROŞTENI,SOSEAUA TARGOVISTEI,
,1562104601,1561105638,,67407,67452,1562104601,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL RÂNCACIOV DRAGOMIREȘTI,GRADINITA CU PROGRAM NORMAL RANCACIOV DRAGOMIRESTI,RÂNCĂCIOV,PUNTII,
,1562100547,1561101331,,68529,68538,1562100547,DÂMBOVIŢA,,,229,GRĂDINIȚA CU PROGRAM NORMAL PRODULEȘTI,GRADINITA CU PROGRAM NORMAL PRODULESTI,PRODULEŞTI,SOSEAUA TARGOVIŞTEI,
,1562104004,1561101159,,68342,68397,1562104004,DÂMBOVIŢA,,,233C,GRĂDINIȚA CU PROGRAM NORMAL ZIDURILE ODOBEȘTI,GRADINITA CU PROGRAM NORMAL ZIDURILE ODOBESTI,ZIDURILE,PRINCIPALĂ,
29109481,1561105778,,468240,66768,66777,1561105778,DÂMBOVIŢA,,,192,ȘCOALA GIMNAZIALĂ ”DR.MIOARA MINCU” CONȚEȘTI,SCOALA GIMNAZIALA DR MIOARA MINCU CONTESTI,CONŢEŞTI,GĂRII,
,1562104429,1561101055,,69250,69269,1562104429,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL VĂCĂREȘTI,GRADINITA CU PROGRAM NORMAL VACARESTI,VĂCĂREŞTI,PRINCIPALĂ,
34652874,1561205595,,2050839,65342,65351,1561205595,DÂMBOVIŢA,,,28,ȘCOALA POSTLICEALĂ FEG TÂRGOVIȘTE,SCOALA POSTLICEALA FEG TARGOVISTE,TÂRGOVIŞTE,UNIRII,
,1562101919,1561100895,,67522,67559,1562101919,DÂMBOVIŢA,,,12,ȘCOALA PRIMARĂ LĂCULEȚE GLODENI,SCOALA PRIMARA LACULETE GLODENI,LĂCULEŢE,LACULETE,
29143491,1561101471,,467894,179908,66287,1561101471,DÂMBOVIŢA,,,26,ȘCOALA GIMNAZIALĂ PIETRARI,SCOALA GIMNAZIALA PIETRARI,PIETRARI,CALEA TARGOVISTEI,
,1562105534,1561101367,,67835,67899,1562105534,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL TELEȘTI LUDEȘTI,GRADINITA CU PROGRAM NORMAL TELESTI LUDESTI,TELEŞTI,PRINCIPALĂ,
,1562102169,1561101001,,68887,68896,1562102169,DÂMBOVIŢA,,,140,GRĂDINIȚA CU PROGRAM NORMAL ȘELARU,GRADINITA CU PROGRAM NORMAL SELARU,ŞELARU,PRINCIPALĂ,
,1562105222,1561101218,,68921,68930,1562105222,DÂMBOVIŢA,,,167,GRĂDINIȚA CU PROGRAM NORMAL TĂTĂRANI,GRADINITA CU PROGRAM NORMAL TATARANI,TĂTĂRANI,PRINCIPALĂ,
29139563,1561100764,,1033432,65342,65351,1561100764,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.15 TÂRGOVIȘTE,GRADINITA CU PROGRAM PRELUNGIT NR 15 TARGOVISTE,TÂRGOVIŞTE,Cair George,
9055476,1561105828,,1090973,65342,65351,1561105828,DÂMBOVIŢA,,,7,GRĂDINIȚA CU PROGRAM PRELUNGIT ”RAZA DE SOARE” TÂRGOVIȘTE,GRADINITA CU PROGRAM PRELUNGIT RAZA DE SOARE TARGOVISTE,TÂRGOVIŞTE,"""Vasilescu Alexandru"," profesor"""
29145786,1561105692,,568909,105142,105151,1561105692,DÂMBOVIŢA,,,37,ȘCOALA GIMNAZIALĂ SLOBOZIA MOARĂ,SCOALA GIMNAZIALA SLOBOZIA MOARA,SLOBOZIA MOARĂ,PRIMĂRIEI,
29145948,1561105751,,468551,67121,67130,1561105751,DÂMBOVIŢA,,,,ȘCOALA GIMNAZIALĂ COSTEȘTI VALE,SCOALA GIMNAZIALA COSTESTI VALE,COSTEŞTII DIN VALE,CRINULUI,
,1562104076,1561100963,,69063,69143,1562104076,DÂMBOVIŢA,,,10,GRĂDINIȚA CU PROGRAM NORMAL GORGOTA VALEA LUNGĂ,GRADINITA CU PROGRAM NORMAL GORGOTA VALEA LUNGA,VALEA LUNGĂ GORGOTA,PRINCIPALĂ,
,1562101887,1561101299,,67906,67933,1562101887,DÂMBOVIŢA,,,18,ȘCOALA GIMNAZIALĂ SERDANU LUNGULEȚU,SCOALA GIMNAZIALA SERDANU LUNGULETU,SERDANU,AL.I. CUZA,
4280183,1561100113,,470671,65921,65930,1561100113,DÂMBOVIŢA,,,9,COLEGIUL NAȚIONAL ”NICOLAE TITULESCU” PUCIOASA,COLEGIUL NATIONAL NICOLAE TITULESCU PUCIOASA,PUCIOASA,TRANDAFIRILOR,
,1562102757,1561100158,,69330,69358,1562102757,DÂMBOVIŢA,,,26,GRĂDINIȚA CU PROGRAM NORMAL BROȘTENI VIȘINA,GRADINITA CU PROGRAM NORMAL BROSTENI VISINA,BROŞTENI,SCHITULUI,
,1562103491,1561101417,,101840,101886,1562103491,DÂMBOVIŢA,,,184,GRĂDINIȚA CU PROGRAM NORMAL URZICEANCA CIOCĂNEȘTI,GRADINITA CU PROGRAM NORMAL URZICEANCA CIOCANESTI,URZICEANCA,ALEA TUDORACHE,
,1562105344,1561100122,,66526,66562,1562105344,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL NR.1 DRAGODĂNEȘTI CÂNDEȘTI,GRADINITA CU PROGRAM NORMAL NR 1 DRAGODANESTI CANDESTI,DRAGODĂNEŞTI,PRINCIPALĂ,
,1562102576,1561101634,,66438,66465,1562102576,DÂMBOVIŢA,,,56,ȘCOALA PRIMARĂ VALEA LEURZII BUCIUMENI,SCOALA PRIMARA VALEA LEURZII BUCIUMENI,VALEA LEURZII,PRINCIPALĂ,
,1562105258,1561101218,,68921,68949,1562105258,DÂMBOVIŢA,,,251,ȘCOALA GIMNAZIALĂ CĂPRIORU TĂTĂRANI,SCOALA GIMNAZIALA CAPRIORU TATARANI,CĂPRIORU,PRINCIPALĂ,
