COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
14254173,3861205034,,7010614,167473,167482,3861205034,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL SF IOANA ANTIDA,GRADINITA CU PROGRAM NORMAL SF IOANA ANTIDA,RÂMNICU VÂLCEA,,,
2539479,3861101204,,740674,168602,168611,3861101204,VÂLCEA,,,,LICEUL PREDA BUZESCU BERBESTI,LICEUL PREDA BUZESCU BERBESTI,BERBEŞTI,,,
,3862103111,3861105262,,168755,168782,3862103111,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,GĂUJANI,,,
,3862102544,3861100958,,167981,167990,3862102544,VÂLCEA,,,,SCOALA GIMNAZIALA NR 8 DRAGASANI,SCOALA GIMNAZIALA NR 8 DRAGASANI,DRĂGĂŞANI,,,
,3862104605,3861105312,,171539,171548,3862104605,VÂLCEA,,,,SCOALA PRIMARA MUEREASCA DE JOS,SCOALA PRIMARA MUEREASCA DE JOS,MUEREASCA,,,
,3862102571,3861100958,,167981,167990,3862102571,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL NICOLAE BALCESCU,GRADINITA CU PROGRAM NORMAL NICOLAE BALCESCU,DRĂGĂŞANI,,,
,3862104216,3861100881,,172153,172162,3862104216,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,PERIŞANI,,,
,3862102223,3861100777,,169351,169360,3862102223,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,DĂEŞTI,,,
,3862104686,3861105158,,169306,169315,3862104686,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,CREŢENI,,,
26702483,3861101032,,741549,169994,170006,3861101032,VÂLCEA,,,,SCOALA GIMNAZIALA GALICEA,SCOALA GIMNAZIALA GALICEA,GALICEA,,,
,3862103893,3861101086,,172698,172796,3862103893,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,ROMÂNEŞTI,,,
,3862100212,3861100904,,171325,171389,3862100212,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MĂGURA,,,
,3862100221,3861100904,,171325,171441,3862100221,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,STUPĂREI,,,
,3862103631,3861101109,,173748,173757,3862103631,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ŞTEFĂNEŞTI,,,
,3862103183,3861100949,,167794,167801,3862103183,VÂLCEA,,,,SCOALA PRIMARA NR 1,SCOALA PRIMARA NR 1,BREZOI,,,
,3862101796,3861101204,,168602,168611,3862101796,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL NR 4,GRADINITA CU PROGRAM NORMAL NR 4,BERBEŞTI,,,
,3862101977,3861100985,,173374,173409,3862101977,VÂLCEA,,,,SCOALA PRIMARA BARSOIU,SCOALA PRIMARA BARSOIU,BÂRSOIU,,,
29055330,3861100117,,742218,173230,173249,3861100117,VÂLCEA,,,,SCOALA GIMNAZIALA STOENESTI,SCOALA GIMNAZIALA STOENESTI,STOENEŞTI,,,
,3862101941,3861101118,,171101,171110,3862101941,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,OVESELU,,,
,3862103269,3861100569,747517,171628,171744,3862103269,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,PREDEŞTI,,,
