COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
28958632,2361102382,,400767361,179551,179560,2361102382,ILFOV,,,51,ŞCOALA GIMNAZIALA NR. 2 VOLUNTARI,SCOALA GIMNAZIALA NR 2 VOLUNTARI,VOLUNTARI,DUNARII,
,2362101241,2361102102,,103130,103176,2362101241,ILFOV,,,43,ȘCOALA GIMNAZIALĂ NR. 2 PITEASCA,SCOALA GIMNAZIALA NR 2 PITEASCA,PITEASCA,REVOLUTIEI,
30592109,2361202014,,232685244,179551,179560,2361202014,ILFOV,,,25B,"""LICEUL TEORETIC """"MARK TWAIN INTERNATIONAL""""""",LICEUL TEORETIC MARK TWAIN INTERNATIONAL,VOLUNTARI,EROU IANCU NICULAE,
4420686,2361101268,,400569719,104546,104555,2361101268,ILFOV,,,582,CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ PERIŞ,CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA PERIS,PERIŞ,PRINCIPALA,
13605721,2361101553,,400563272,102213,102222,2361101553,ILFOV,,,179,ȘCOALA GIMNAZIALĂ NR. 1 CORNETU,SCOALA GIMNAZIALA NR 1 CORNETU,CORNETU,ALEXANDRIEI,
13605748,2361101467,,400564032,102570,102589,2361101467,ILFOV,,,85,"""ȘCOALA GIMNAZIALĂ """"GHEORGHE CORNELIU""""""",SCOALA GIMNAZIALA GHEORGHE CORNELIU,DOMNEŞTI,ALEXANDRU IOAN CUZA,
21616845,2371101585,,1189102,100576,100585,2371101585,ILFOV,,,18,PALATUL COPIILOR SI ELEVILOR ILFOV,PALATUL COPIILOR SI ELEVILOR ILFOV,BUFTEA,STIRBEY VODA,
14136771,2361102251,,400563818,102160,102204,2361102251,ILFOV,,,411,ȘCOALA GIMNAZIALĂ NR. 2 TAMAŞI,SCOALA GIMNAZIALA NR 2 TAMASI,TAMAŞI,SOSEAUA UNIRII,
,2362100199,2361101526,,104582,104617,2362100199,ILFOV,,,193,ȘCOALA PRIMARĂ NR. 2 SURLARI,SCOALA PRIMARA NR 2 SURLARI,SURLARI,CRISULUI,
,2362100222,2361101526,,104582,104608,2362100222,ILFOV,,,13,ȘCOALA PRIMARĂ NR. 1 MĂINEASCA,SCOALA PRIMARA NR 1 MAINEASCA,MĂINEASCA,SINESTI,
,2362101051,2361101544,,179285,179301,2362101051,ILFOV,,,4,ȘCOALA PRIMARĂ NR. 1 RUDENI,SCOALA PRIMARA NR 1 RUDENI,RUDENI,PANDURI,
,2362102269,2361102346,,104243,104252,2362102269,ILFOV,,,282,ŞCOALA GIMNAZIALĂ NR. 2 MOARA VLĂSIEI,SCOALA GIMNAZIALA NR 2 MOARA VLASIEI,MOARA VLĂSIEI,EROILOR,
,2362100285,2361100077,,104546,104555,2362100285,ILFOV,,,2,GRĂDINIȚA NR. 1 COCIOC,GRADINITA NR 1 COCIOC,PERIŞ,BISERICII,
4364403,2361101286,,400792342,101298,101305,2361101286,ILFOV,,,4,COLEGIUL SILVIC “THEODOR PIETRARU“,COLEGIUL SILVIC “THEODOR PIETRARU“,BRĂNEŞTI,SLT.PETRE IONEL,
,2362100882,2361101915,,101742,101751,2362100882,ILFOV,,,,GRĂDINIȚA NR. 1 CERNICA,GRADINITA NR 1 CERNICA,CERNICA,,
13613864,2361101431,,400569458,100834,100843,2361101431,ILFOV,,,10,ȘCOALA GIMNAZIALĂ NR. 1 AFUMATI,SCOALA GIMNAZIALA NR 1 AFUMATI,AFUMAŢI,PETRACHIOAIA,
28867682,2361201994,,408004911,179249,179276,2361201994,ILFOV,,,42B,"""GRĂDINIȚA """"DAVID MIHAI""""""",GRADINITA DAVID MIHAI,ROŞU,DRUMUL BACRIULUI,
,2362100715,2361101223,,179588,102561,2362100715,ILFOV,,,623 A,GRĂDINIȚA NR. 2 COPĂCENI,GRADINITA NR 2 COPACENI,COPĂCENI,PRINCIPALA,
29481018,2361201673,,232645579,179551,179560,2361201673,ILFOV,,,100 B,"""ŞCOALA GIMNAZIALĂ """"DISCOVERY"""" VOLUNTARI""",SCOALA GIMNAZIALA DISCOVERY VOLUNTARI,VOLUNTARI,Potcoavei,
,2362100154,2361101987,,105160,105179,2362100154,ILFOV,,,14,GRĂDINIȚA NR. 1 SNAGOV,GRADINITA NR 1 SNAGOV,SNAGOV,BUJORULUI,
13602563,2361102355,,400568856,101902,101911,2361102355,ILFOV,,,79,ȘCOALA GIMNAZIALĂ NR. 1 CIOLPANI,SCOALA GIMNAZIALA NR 1 CIOLPANI,CIOLPANI,ŞCOLII,
,2362100968,2361101978,,100969,100978,2362100968,ILFOV,,,224,ȘCOALA PRIMARĂ NR. 2 BALOTEŞTI,SCOALA PRIMARA NR 2 BALOTESTI,BALOTEŞTI,UNIRII,
