COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
18006383,1261102617,,120440054,59327,59354,1261102617,CLUJ,,,43,"""ȘCOALA GIMNAZIALĂ HĂȘDATE - FINIȘEL"," COM. SĂVĂDISLA""",SCOALA GIMNAZIALA HASDATE  FINISEL COM SAVADISLA,HĂŞDATE,
,1262100615,1261103853,120441383,56568,56639,1262100615,CLUJ,,,159,"""ȘCOALA PRIMARĂ DUMBRAVA"," COM. CĂPUȘU MARE""",SCOALA PRIMARA DUMBRAVA COM CAPUSU MARE,DUMBRAVA,PRINCIPALA
4378867,1261104759,,121120883,54975,54984,1261104759,CLUJ,,,26,"""LICEUL TEORETIC """"APACZAI CSERE JANOS"""" CLUJ-NAPOCA""",LICEUL TEORETIC APACZAI CSERE JANOS CLUJ NAPOCA,CLUJ-NAPOCA,I.C. Brătianu,
,1262100927,1261100018,120439770,58623,58669,1262100927,CLUJ,,,,"""ȘCOALA PRIMARĂ CRIȘENI"," COM. MOCIU""",SCOALA PRIMARA CRISENI COM MOCIU,CRIŞENI,
18176817,1261103568,,120440444,55106,55115,1261103568,CLUJ,,,26,"""ȘCOALA PRIMARĂ JICHIȘU DE JOS"," COM. JICHIȘU DE JOS""",SCOALA PRIMARA JICHISU DE JOS COM JICHISU DE JOS,JICHIŞU DE JOS,
,1262104004,1261104022,,54975,54984,1262104004,CLUJ,,,3,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"BAMBI"""" - STRUCTURA 1 CLUJ-NAPOCA""",GRADINITA CU PROGRAM PRELUNGIT BAMBI  STRUCTURA 1 CLUJ NAPOCA,CLUJ-NAPOCA,11.oct,
,1262101521,1261103785,120442296,58357,58366,1262101521,CLUJ,,,,"""ȘCOALA PRIMARĂ MĂGURI-SUSENI"," COM. MĂGURI RĂCĂTĂU""",SCOALA PRIMARA MAGURI SUSENI COM MAGURI RACATAU,MĂGURI-RĂCĂTĂU,391
18064007,1261103704,,120440315,59942,59951,1261103704,CLUJ,,,171,"""ȘCOALA GIMNAZIALĂ VAD"," COM. VAD""",SCOALA GIMNAZIALA VAD COM VAD,VAD,
18004650,1261104551,,1204475330,55357,55366,1261104551,CLUJ,,,14,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"LUMEA PRICHINDEILOR"""" CÂMPIA TURZII""",GRADINITA CU PROGRAM PRELUNGIT LUMEA PRICHINDEILOR CAMPIA TURZII,CÂMPIA TURZII,Parcului,
17978677,1261104655,,120440028,59283,59292,1261104655,CLUJ,,,137,"""ȘCOALA GIMNAZIALĂ SĂCUIEU"," COM. SĂCUIEU""",SCOALA GIMNAZIALA SACUIEU COM SACUIEU,SĂCUIEU,
,1262104343,1261103731,,55357,55366,1262104343,CLUJ,,,14,"""GRĂDINIȚA CU PROGRAM NORMAL """"PINOCCHIO"""" - STRUCTURA 3 CÂMPIA TURZII""",GRADINITA CU PROGRAM NORMAL PINOCCHIO  STRUCTURA 3 CAMPIA TURZII,CÂMPIA TURZII,Gheorghe Lazăr,
17990034,1261100131,,120439354,57644,57653,1261100131,CLUJ,,,233,"""ȘCOALA PRIMARĂ FIZEȘU GHERLII"," COM. FIZEȘU GHERLII""",SCOALA PRIMARA FIZESU GHERLII COM FIZESU GHERLII,FIZEŞU GHERLII,
,1262101209,1261102522,120440066,59327,59407,1262101209,CLUJ,,,47,"""ȘCOALA PRIMARĂ VLAHA"," COM. SĂVĂDISLA""",SCOALA PRIMARA VLAHA COM SAVADISLA,VLAHA,PRINCIPALA
,1262100556,1261100072,120439079,56844,56933,1262100556,CLUJ,,,32,"""ȘCOALA PRIMARĂ IACOBENI"," COM. CEANU MARE""",SCOALA PRIMARA IACOBENI COM CEANU MARE,IACOBENI,PRINCIPALA
18004706,1261102395,,120874750,55384,55393,1261102395,CLUJ,,,05.iul,LICEUL TEHNOLOGIC GHERLA,LICEUL TEHNOLOGIC GHERLA,GHERLA,Libertății,
