COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
3472180,1161103945,,971962,51010,51029,1161103945,CARAŞ-SEVERIN,,,8,ȘCOALA GIMNAZIALĂ SPECIALĂ CARANSEBEȘ,SCOALA GIMNAZIALA SPECIALA CARANSEBES,CARANSEBEŞ,SPITALULUI,
,1162101495,1161103357,,53130,53158,1162101495,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL VERENDIN,GRADINITA CU PROGRAM NORMAL VERENDIN,VERENDIN,,
,1162101328,1161104082,422703,54617,54671,1162101328,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL VOISLOVA,GRADINITA CU PROGRAM NORMAL VOISLOVA,VOISLOVA,,
,1162101147,1161103868,,53023,53041,1162101147,CARAŞ-SEVERIN,,,42,ŞCOALA PRIMARĂ GLOBU CRAIOVEI,SCOALA PRIMARA GLOBU CRAIOVEI,GLOBU CRAIOVEI,PRINCIPALĂ,
,1162102148,1161103963,1249196,54163,54261,1162102148,CARAŞ-SEVERIN,,,9,ŞCOALA PRIMARĂ VALEA ROŞIE,SCOALA PRIMARA VALEA ROSIE,VALEA ROŞIE,,
,1162103131,1161103954,424244,50889,50898,1162103131,CARAŞ-SEVERIN,,,124,ŞCOALA GIMNAZIALĂ NR.3 BRĂDET,SCOALA GIMNAZIALA NR 3 BRADET,ANINA,COL. BRĂDET,
,1162102207,1161103669,421448,51751,51760,1162102207,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL BUCOŞNIŢA,GRADINITA CU PROGRAM NORMAL BUCOSNITA,BUCOŞNIŢA,,
,1162103235,1161104195,,50889,50898,1162103235,CARAŞ-SEVERIN,,,1,GRĂDINIŢA CU PROGRAM NORMAL NR.3 CENTRU,GRADINITA CU PROGRAM NORMAL NR 3 CENTRU,ANINA,VIRGIL BIROU,
,1162103158,1161103687,,51207,51216,1162103158,CARAŞ-SEVERIN,,,79,ŞCOALA GIMNAZIALĂ NR.1 OŢELU ROŞU,SCOALA GIMNAZIALA NR 1 OTELU ROSU,OŢELU ROŞU,REPUBLICII,
,1162103167,1161103678,,51056,51065,1162103167,CARAŞ-SEVERIN,,,453,GRĂDINIŢA CU PROGRAM NORMAL „NIKOLA GAVRILOVICI“ MOLDOVA VECHE,GRADINITA CU PROGRAM NORMAL NIKOLA GAVRILOVICI“ MOLDOVA VECHE,MOLDOVA NOUĂ,UNIRII,
